time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-06 00:00:00+00:00,18,4,4,2
2026-06-07 00:00:00+00:00,13,1,1,1
2026-06-08 00:00:00+00:00,305,55,53,5
2026-06-09 00:00:00+00:00,103,22,65,2
2026-06-10 00:00:00+00:00,42,8,3,1
2026-06-11 00:00:00+00:00,15,2,2,2
2026-06-12 00:00:00+00:00,13,1,3,2
2026-06-13 00:00:00+00:00,15,1,0,0
2026-06-14 00:00:00+00:00,35,8,0,0
2026-06-15 00:00:00+00:00,81,17,0,0
2026-06-16 00:00:00+00:00,15,2,1,1
2026-06-17 00:00:00+00:00,15,3,0,0
2026-06-18 00:00:00+00:00,19,7,0,0
2026-06-19 00:00:00+00:00,32,4,0,0
