url_path,views_total,views_unique
/cicsdev/cics-java-liberty-springboot-jdbc,17,7
/cicsdev/cics-java-liberty-springboot-jdbc/pulls,13,3
/cicsdev/cics-java-liberty-springboot-jdbc/pull/25,6,2
/cicsdev/cics-java-liberty-springboot-jdbc/compare/ayushi/jdbc,5,1
/cicsdev/cics-java-liberty-springboot-jdbc/pull/25/changes,3,2
/cicsdev/cics-java-liberty-springboot-jdbc/blob/main/cics-java-liberty-springboot-jdbc-app/build.gradle,2,2
/cicsdev/cics-java-liberty-springboot-jdbc/blob/main/gradle.properties,2,2
/cicsdev/cics-java-liberty-springboot-jdbc/pull/26/changes,2,2
/cicsdev/cics-java-liberty-springboot-jdbc/tree/main/.github/workflows,2,2
/cicsdev/cics-java-liberty-springboot-jdbc/blob/main/cics-java-liberty-springboot-jdbc-app/build.properties,2,1
