time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-23 00:00:00+00:00,0,0,0,0
2026-04-24 00:00:00+00:00,0,0,3,1
2026-04-25 00:00:00+00:00,0,0,1,1
2026-04-26 00:00:00+00:00,0,0,0,0
2026-04-27 00:00:00+00:00,1,1,0,0
2026-04-28 00:00:00+00:00,0,0,0,0
2026-04-29 00:00:00+00:00,1,1,3,2
2026-04-30 00:00:00+00:00,5,4,0,0
2026-05-01 00:00:00+00:00,1,1,0,0
2026-05-02 00:00:00+00:00,2,1,0,0
2026-05-03 00:00:00+00:00,2,2,0,0
2026-05-04 00:00:00+00:00,0,0,3,1
2026-05-05 00:00:00+00:00,140,45,33,3
2026-05-06 00:00:00+00:00,27,6,5,3
