url_path,views_total,views_unique
/cicsdev/cics-async-api-channel-usage-example,2,2
/cicsdev/cics-async-api-channel-usage-example/tree/main/src,1,1
/https://github.com/cicsdev/cics-async-api-channel-usage-example,1,1
