time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-30 00:00:00+00:00,6,1,64.0,3.0
2024-08-31 00:00:00+00:00,6,1,,
2024-09-01 00:00:00+00:00,7,2,,
2024-09-02 00:00:00+00:00,7,2,4.0,2.0
2024-09-03 00:00:00+00:00,8,3,39.0,2.0
2024-09-04 00:00:00+00:00,7,2,20.0,4.0
2024-09-05 00:00:00+00:00,8,2,19.0,3.0
2024-09-06 00:00:00+00:00,6,1,,
2024-09-07 00:00:00+00:00,7,2,,
2024-09-08 00:00:00+00:00,7,2,,
2024-09-09 00:00:00+00:00,7,2,29.0,6.0
2024-09-10 00:00:00+00:00,7,2,9.0,5.0
2024-09-11 00:00:00+00:00,6,1,2.0,2.0
2024-09-12 00:00:00+00:00,7,1,6.0,3.0
