time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-21 00:00:00+00:00,6,1,,
2024-09-22 00:00:00+00:00,6,1,,
2024-09-23 00:00:00+00:00,6,1,53.0,1.0
2024-09-24 00:00:00+00:00,6,1,16.0,1.0
2024-09-25 00:00:00+00:00,6,1,40.0,3.0
2024-09-26 00:00:00+00:00,7,1,6.0,3.0
2024-09-27 00:00:00+00:00,7,2,2.0,1.0
2024-09-28 00:00:00+00:00,6,1,2.0,2.0
2024-09-29 00:00:00+00:00,6,1,,
2024-09-30 00:00:00+00:00,6,1,15.0,4.0
2024-10-01 00:00:00+00:00,6,1,10.0,1.0
2024-10-02 00:00:00+00:00,6,1,6.0,4.0
2024-10-03 00:00:00+00:00,7,1,6.0,2.0
2024-10-04 00:00:00+00:00,6,1,,
