time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-14 00:00:00+00:00,6,1,,
2024-09-15 00:00:00+00:00,6,1,,
2024-09-16 00:00:00+00:00,6,1,,
2024-09-17 00:00:00+00:00,6,1,,
2024-09-18 00:00:00+00:00,6,1,3.0,1.0
2024-09-19 00:00:00+00:00,7,1,14.0,3.0
2024-09-20 00:00:00+00:00,7,2,99.0,1.0
2024-09-21 00:00:00+00:00,6,1,,
2024-09-22 00:00:00+00:00,6,1,,
2024-09-23 00:00:00+00:00,6,1,53.0,1.0
2024-09-24 00:00:00+00:00,6,1,16.0,1.0
2024-09-25 00:00:00+00:00,6,1,40.0,3.0
2024-09-26 00:00:00+00:00,7,1,6.0,3.0
2024-09-27 00:00:00+00:00,7,2,2.0,1.0
