url_path,views_total,views_unique
/cicsdev/cics-java-liberty-link/blob/main/cics-java-liberty-link-app/pom.xml,11,3
/cicsdev/cics-java-liberty-link,10,8
/cicsdev/cics-java-liberty-link/blob/main/cics-java-liberty-link-app/src/main/java/com/ibm/cics/server/examples/wlp/link/HelloLiberty.java,4,3
/cicsdev/cics-java-liberty-link/actions,4,1
/cicsdev/cics-java-liberty-link/pulls,4,1
/cicsdev/cics-java-liberty-link/blob/main/pom.xml,3,2
/cicsdev/cics-java-liberty-link/blob/main/README.md,3,2
/cicsdev/cics-java-liberty-link/blob/main/cics-java-liberty-link-app/src/main/webapp/WEB-INF/ibm-web-ext.xml,3,1
/cicsdev/cics-java-liberty-link/blob/main/etc/eclipse_projects/com.ibm.cics.server.examples.wlp.link.bundle/META-INF/cics.xml,3,1
/cicsdev/cics-java-liberty-link/tree/main/etc,3,1
