time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-17 00:00:00+00:00,26,2,3,2
2026-07-18 00:00:00+00:00,21,1,0,0
2026-07-19 00:00:00+00:00,21,1,0,0
2026-07-20 00:00:00+00:00,21,1,0,0
2026-07-21 00:00:00+00:00,21,1,2,2
2026-07-22 00:00:00+00:00,20,1,2,2
2026-07-23 00:00:00+00:00,23,1,1,1
2026-07-24 00:00:00+00:00,22,2,2,2
2026-07-25 00:00:00+00:00,21,1,0,0
2026-07-26 00:00:00+00:00,22,2,0,0
2026-07-27 00:00:00+00:00,21,1,0,0
2026-07-28 00:00:00+00:00,24,4,3,2
2026-07-29 00:00:00+00:00,23,3,3,3
2026-07-30 00:00:00+00:00,26,4,4,1
