time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-22 00:00:00+00:00,8,2,21.0,3.0
2024-08-23 00:00:00+00:00,7,2,6.0,2.0
2024-08-24 00:00:00+00:00,7,2,,
2024-08-25 00:00:00+00:00,7,2,1.0,1.0
2024-08-26 00:00:00+00:00,7,2,,
2024-08-27 00:00:00+00:00,8,3,,
2024-08-28 00:00:00+00:00,6,1,5.0,3.0
2024-08-29 00:00:00+00:00,7,1,5.0,4.0
2024-08-30 00:00:00+00:00,6,1,64.0,3.0
2024-08-31 00:00:00+00:00,6,1,,
2024-09-01 00:00:00+00:00,7,2,,
2024-09-02 00:00:00+00:00,7,2,4.0,2.0
2024-09-03 00:00:00+00:00,8,3,39.0,2.0
2024-09-04 00:00:00+00:00,7,2,20.0,4.0
