time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-16 00:00:00+00:00,40,5,89.0,6.0
2024-12-17 00:00:00+00:00,30,1,22.0,3.0
2024-12-18 00:00:00+00:00,9,2,21.0,1.0
2024-12-19 00:00:00+00:00,28,2,75.0,4.0
2024-12-20 00:00:00+00:00,8,1,22.0,5.0
2024-12-21 00:00:00+00:00,9,2,2.0,1.0
2024-12-22 00:00:00+00:00,9,2,,
2024-12-23 00:00:00+00:00,8,1,2.0,1.0
2024-12-24 00:00:00+00:00,26,2,24.0,5.0
2024-12-25 00:00:00+00:00,8,1,,
2024-12-26 00:00:00+00:00,9,1,,
2024-12-27 00:00:00+00:00,25,1,4.0,1.0
2024-12-28 00:00:00+00:00,8,1,,
