url_path,views_total,views_unique
/cicsdev/cics-java-liberty-mq-jms/blob/main/etc/server.xml,7,5
/cicsdev/cics-java-liberty-mq-jms,4,3
/cicsdev/cics-java-liberty-mq-jms/tree/main,3,2
/cicsdev/cics-java-liberty-mq-jms/tree/main/projects,3,2
/cicsdev/cics-java-liberty-mq-jms/blob/main/projects/com.ibm.cicsdev.mqjms.cf.web/src/com/ibm/cicsdev/mqjms/cf/web/MQJMSDemo.java,2,1
/cicsdev/cics-java-liberty-mq-jms/tree/main/etc,2,1
/cicsdev/cics-java-liberty-mq-jms/tree/main/projects/com.ibm.cicsdev.mqjms.cf.web/src/com/ibm/cicsdev/mqjms/cf/web,2,1
/cicsdev/cics-java-liberty-mq-jms/blob/main/blog.md,1,1
/cicsdev/cics-java-liberty-mq-jms/tree/main/projects/com.ibm.cicsdev.mqjms.cf.ear,1,1
/cicsdev/cics-java-liberty-mq-jms/tree/main/projects/com.ibm.cicsdev.mqjms.cf.web,1,1
