url_path,views_total,views_unique
/cicsdev/cics-java-liberty-mq-jms,7,6
/cicsdev/cics-java-liberty-mq-jms/tree/main/cics-java-liberty-mqjms-mdb/src/main,3,2
/cicsdev/cics-java-liberty-mq-jms/blob/main/cics-java-liberty-mqjms-web/src/main/java/com/ibm/cicsdev/mqjms/web/MQJMSDemo.java,2,2
/cicsdev/cics-java-liberty-mq-jms/tree/main/cics-java-liberty-mqjms-ear,2,2
/cicsdev/cics-java-liberty-mq-jms/tree/main/cics-java-liberty-mqjms-mdb,2,2
/cicsdev/cics-java-liberty-mq-jms/tree/main/cics-java-liberty-mqjms-mdb/src/main/java,2,2
/cicsdev/cics-java-liberty-mq-jms/tree/main/cics-java-liberty-mqjms-web,2,2
/cicsdev/cics-java-liberty-mq-jms/tree/main/cics-java-liberty-mqjms-web/src/main,2,2
/cicsdev/cics-java-liberty-mq-jms/tree/main/cics-java-liberty-mqjms-web/src/main/java/com/ibm/cicsdev/mqjms/web,2,2
/cicsdev/cics-java-liberty-mq-jms/blob/main/README.md,1,1
