url_path,views_total,views_unique
/cicsdev/cics-java-liberty-springboot-asynchronous,9,5
/cicsdev/cics-java-liberty-springboot-asynchronous/tree/spring-boot-3-modernization,6,1
/cicsdev/cics-java-liberty-springboot-asynchronous/compare/add-cicsbundle-eclipse-encoding,4,1
/cicsdev/cics-java-liberty-springboot-asynchronous/compare/spring-boot-3-modernization...add-cicsbundle-eclipse-encoding,4,1
/cicsdev/cics-java-liberty-springboot-asynchronous/pulls,4,1
/cicsdev/cics-java-liberty-springboot-asynchronous/tree/agents-md-compliance-fixes,3,1
/cicsdev/cics-java-liberty-springboot-asynchronous/compare/spring-boot-3-modernization...agents-md-compliance-fixes,2,1
/cicsdev/cics-java-liberty-springboot-asynchronous/tree/agents-md-compliance-fixes/cics-java-liberty-springboot-asynchronous-app/src/main,2,1
/cicsdev/cics-java-liberty-springboot-asynchronous/tree/main,2,1
/cicsdev/cics-java-liberty-springboot-asynchronous/blob/main/MAINTAINERS.md,1,1
