url_path,views_total,views_unique
/cicsdev/cics-java-liberty-springboot-kafka/pull/16,23,2
/cicsdev/cics-java-liberty-springboot-kafka,17,4
/cicsdev/cics-java-liberty-springboot-kafka/blob/main/README.md,7,1
/cicsdev/cics-java-liberty-springboot-kafka/pull/16/commits,7,1
/cicsdev/cics-java-liberty-springboot-kafka/pull/16/changes,6,2
/cicsdev/cics-java-liberty-springboot-kafka/pull/21,3,2
/cicsdev/cics-java-liberty-springboot-kafka/pull/16/changes/a7bde29688192a2d83b2237b2df71c44722843ae,2,2
/cicsdev/cics-java-liberty-springboot-kafka/pull/18,2,2
/cicsdev/cics-java-liberty-springboot-kafka/branches,2,1
/cicsdev/cics-java-liberty-springboot-kafka/pull/16/changes/a7bde29688192a2d83b2237b2df71c44722843ae..fdc667c14ecdd68784a3bb588e39ee6d31a764c9,2,1
