url_path,views_total,views_unique
/cicsdev/cics-java-liberty-jdbc,9,6
/cicsdev/cics-java-liberty-jdbc/pull/3,5,4
/cicsdev/cics-java-liberty-jdbc/commit/24c94e2a031f822c2fd2bf02ca8d19161b923e4f,3,1
/cicsdev/cics-java-liberty-jdbc/issues,3,1
/cicsdev/cics-java-liberty-jdbc/pull/3/files,2,2
/cicsdev/cics-java-liberty-jdbc/tree/main/projects,2,2
/cicsdev/cics-java-liberty-jdbc/tree/main/projects/com.ibm.cicsdev.jdbc.web,2,2
/cicsdev/cics-java-liberty-jdbc/tree/main/projects/com.ibm.cicsdev.jdbc.web/src/com/ibm/cicsdev/jdbc,2,2
/cicsdev/cics-java-liberty-jdbc/blob/main/etc/config/type-2-server.xml,1,1
/cicsdev/cics-java-liberty-jdbc/blob/main/etc/config/type-4-server.xml,1,1
