url_path,views_total,views_unique
/cicsdev/cics-java-liberty-springboot-link/blob/main/pom.xml,12,5
/cicsdev/cics-java-liberty-springboot-link,5,5
/cicsdev/cics-java-liberty-springboot-link/blob/main/cobol/GOSPRING.cbl,5,2
/cicsdev/cics-java-liberty-springboot-link/tree/main/src/main,5,2
/cicsdev/cics-java-liberty-springboot-link/tree/main/src/main/java/com/ibm/cicsdev/springboot/link/app/ui,5,2
/cicsdev/cics-java-liberty-springboot-link/blob/main/src/main/java/com/ibm/cicsdev/springboot/link/app/ui/cics/CICSCallable.java,4,2
/cicsdev/cics-java-liberty-springboot-link/blob/main/src/main/java/com/ibm/cicsdev/springboot/link/app/ui/ServletInitializer.java,4,2
/cicsdev/cics-java-liberty-springboot-link/blob/main/.classpath,2,1
/cicsdev/cics-java-liberty-springboot-link/blob/main/src/main/java/com/ibm/cicsdev/springboot/link/app/ui/Application.java,2,1
/cicsdev/cics-java-liberty-springboot-link/blob/main/src/main/java/com/ibm/cicsdev/springboot/link/app/ui/InMemoryMessageRepository.java,2,1
