time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-03 00:00:00+00:00,12,1,,
2024-08-04 00:00:00+00:00,13,2,,
2024-08-05 00:00:00+00:00,13,2,,
2024-08-06 00:00:00+00:00,13,2,11.0,1.0
2024-08-07 00:00:00+00:00,13,1,3.0,1.0
2024-08-08 00:00:00+00:00,13,2,5.0,1.0
2024-08-09 00:00:00+00:00,13,2,8.0,1.0
2024-08-10 00:00:00+00:00,14,2,,
2024-08-11 00:00:00+00:00,13,2,,
2024-08-12 00:00:00+00:00,13,2,2.0,1.0
2024-08-13 00:00:00+00:00,13,2,28.0,4.0
2024-08-14 00:00:00+00:00,1,1,,
2024-08-15 00:00:00+00:00,1,1,,
2024-08-16 00:00:00+00:00,1,1,,
