url_path,views_total,views_unique
/cicsdev/cics-blog-sample-files,2,2
/cicsdev/cics-blog-sample-files/tree/main/exporting-cics-explorer-connections-using-open-office-spreadsheets,2,1
/cicsdev/cics-blog-sample-files/pull/1,1,1
