url_path,views_total,views_unique
/cicsdev/cics-java-osgi-link,15,5
/cicsdev/cics-java-osgi-link/tree/cicsts/v6.1,12,3
/cicsdev/cics-java-osgi-link/pull/27,10,2
/cicsdev/cics-java-osgi-link/tree/cicsts/v6.1/cics-java-osgi-link-bundle,9,2
/cicsdev/cics-java-osgi-link/tree/cicsts/v6.1/cics-java-osgi-link-app,7,3
/cicsdev/cics-java-osgi-link/commits/cicsts/v5.5,6,1
/cicsdev/cics-java-osgi-link/commits/cicsts/v6.1,6,1
/cicsdev/cics-java-osgi-link/tree/cicsts/v5.5,6,1
/cicsdev/cics-java-osgi-link/pull/28,4,2
/cicsdev/cics-java-osgi-link/blob/cicsts/v6.1/cics-java-osgi-link-app/src/main/resources/META-INF/MANIFEST.MF,4,1
