time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-17 00:00:00+00:00,7.0,7.0,44,6
2025-02-18 00:00:00+00:00,,,15,3
2025-02-19 00:00:00+00:00,,,2,2
2025-02-20 00:00:00+00:00,,,11,2
2025-02-23 00:00:00+00:00,,,2,2
2025-02-25 00:00:00+00:00,1.0,1.0,14,1
2025-02-26 00:00:00+00:00,,,31,3
2025-02-28 00:00:00+00:00,,,1,1
