url_path,views_total,views_unique
/cicsdev/cics-security-sdv-samples,7,6
/cicsdev/cics-security-sdv-samples/pull/9,6,4
/cicsdev/cics-security-sdv-samples/pull/10,6,3
/cicsdev/cics-security-sdv-samples/pulls,4,1
/cicsdev/cics-security-sdv-samples/security,2,1
/cicsdev/cics-security-sdv-samples/security/dependabot,2,1
/cicsdev/cics-security-sdv-samples/actions/workflows/continuous-integration.yml,1,1
/cicsdev/cics-security-sdv-samples/blob/main/MAINTAINERS.md,1,1
/cicsdev/cics-security-sdv-samples/pull/10/files,1,1
/cicsdev/cics-security-sdv-samples/pull/9/files,1,1
