url_path,views_total,views_unique
/cicsdev/cics-java-jcicsx-samples/tree/main/cics-java-liberty-restapp,37,10
/cicsdev/cics-java-jcicsx-samples/blob/main/cics-java-liberty-restapp/pom.xml,16,5
/cicsdev/cics-java-jcicsx-samples,6,5
/cicsdev/cics-java-jcicsx-samples/tree/main/char-link-program-sample,4,1
/cicsdev/cics-java-jcicsx-samples/tree/main/char-link-program-sample/src/main,4,1
/cicsdev/cics-java-jcicsx-samples/commit/b5ae32c7cb7c0d34c1d3a6a7b4ff4db3d15bd306,3,3
/cicsdev/cics-java-jcicsx-samples/blob/main/bit-link-program-sample/src/main/cobol/CONVERT.cbl,2,1
/cicsdev/cics-java-jcicsx-samples/blob/main/char-link-program-sample/src/main/cobol/EDUCHAN.cbl,2,1
/cicsdev/cics-java-jcicsx-samples/blob/main/char-link-program-sample/src/main/java/sample/CharLinkServlet.java,2,1
/cicsdev/cics-java-jcicsx-samples/blob/main/char-link-program-sample/src/main/webapp/index.html,2,1
