url_path,views_total,views_unique
/cicsdev/cics-java-liberty-kafka/pull/12,19,2
/cicsdev/cics-java-liberty-kafka/pulls,18,2
/cicsdev/cics-java-liberty-kafka,13,5
/cicsdev/cics-java-liberty-kafka/pull/12/changes,10,2
/cicsdev/cics-java-liberty-kafka/pull/14,8,2
/cicsdev/cics-java-liberty-kafka/actions/workflows/build.yaml,4,2
/cicsdev/cics-java-liberty-kafka/pull/14/changes,4,1
/cicsdev/cics-java-liberty-kafka/commits/main,3,2
/cicsdev/cics-java-liberty-kafka/actions,3,1
/cicsdev/cics-java-liberty-kafka/actions/runs/30465995847/job/90623744314,2,2
