url_path,views_total,views_unique
/cicsdev/cics-java-liberty-tsq,40,3
/cicsdev/cics-java-liberty-tsq/pull/3,36,2
/cicsdev/cics-java-liberty-tsq/pulls,9,1
/cicsdev/cics-java-liberty-tsq/tree/cicsts/v5.5,9,1
/cicsdev/cics-java-liberty-tsq/blob/main/MAINTAINERS.md,5,4
/cicsdev/cics-java-liberty-tsq/actions/workflows/java.yaml,4,1
/cicsdev/cics-java-liberty-tsq/tree/aj-6.1,4,1
/cicsdev/cics-java-liberty-tsq/pull/3/files,3,2
/cicsdev/cics-java-liberty-tsq/blob/cicsts/v6.1/cics-java-liberty-tsq-app/build.gradle,3,1
/cicsdev/cics-java-liberty-tsq/blob/main/LICENSE,3,1
