time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-01 00:00:00+00:00,3.0,3.0,1,1
2025-04-03 00:00:00+00:00,,,6,1
2025-04-04 00:00:00+00:00,,,15,2
2025-04-07 00:00:00+00:00,1.0,1.0,2,2
2025-04-09 00:00:00+00:00,,,18,2
2025-04-10 00:00:00+00:00,11.0,3.0,9,1
2025-04-11 00:00:00+00:00,,,3,1
2025-04-14 00:00:00+00:00,,,1,1
