url_path,views_total,views_unique
/cicsdev/cics-java-liberty-hello/pulls,7,2
/cicsdev/cics-java-liberty-hello,5,3
/cicsdev/cics-java-liberty-hello/compare/main...jt-nti:cics-java-liberty-hello:dev-container,4,3
/cicsdev/cics-java-liberty-hello/pull/61,3,1
/cicsdev/cics-java-liberty-hello/pull/62,3,1
/cicsdev/cics-java-liberty-hello/forks,2,1
/cicsdev/cics-java-liberty-hello/pull/1,2,1
/cicsdev/cics-java-liberty-hello/tree/main/cics-java-liberty-hello-web/src/main/webapp,2,1
/cicsdev/cics-java-liberty-hello/blob/aj-5.5-eclipse-build/etc/config/jvmprofiles/DFHWLP.jvmprofile,1,1
/cicsdev/cics-java-liberty-hello/blob/main/build.gradle,1,1
