url_path,views_total,views_unique
/cicsdev/cicstg-jca-liberty-sample/tree/main,24,8
/cicsdev/cicstg-jca-liberty-sample/tree/main/com/ibm/ctg/samples/liberty,11,5
/cicsdev/cicstg-jca-liberty-sample/blob/main/server.xml,10,5
/cicsdev/cicstg-jca-liberty-sample/blob/main/com/ibm/ctg/samples/liberty/JCAServlet.java,10,4
/cicsdev/cicstg-jca-liberty-sample,7,6
/cicsdev/cicstg-jca-liberty-sample/blob/main/readme.md,7,6
/cicsdev/cicstg-jca-liberty-sample/blob/main/libertyJCA.war,4,4
/cicsdev/cicstg-jca-liberty-sample/tree/main/com,2,2
/cicsdev/cicstg-jca-liberty-sample/tree/main/WEB-INF,2,2
/cicsdev/cicstg-jca-liberty-sample/blob/main/WEB-INF/web.xml,1,1
