time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-14 00:00:00+00:00,,,7.0,4.0
2025-03-20 00:00:00+00:00,,,2.0,2.0
2025-03-21 00:00:00+00:00,,,2.0,1.0
2025-03-25 00:00:00+00:00,2.0,1.0,,
2025-03-26 00:00:00+00:00,5.0,4.0,6.0,3.0
2025-03-27 00:00:00+00:00,2.0,1.0,,
