time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-31 00:00:00+00:00,0,0,0,0
2026-06-01 00:00:00+00:00,0,0,1,1
2026-06-02 00:00:00+00:00,5,1,0,0
2026-06-03 00:00:00+00:00,0,0,1,1
2026-06-04 00:00:00+00:00,7,3,0,0
2026-06-05 00:00:00+00:00,82,36,25,3
2026-06-06 00:00:00+00:00,8,3,3,1
2026-06-07 00:00:00+00:00,0,0,2,2
2026-06-08 00:00:00+00:00,267,53,77,5
2026-06-09 00:00:00+00:00,119,26,53,6
2026-06-10 00:00:00+00:00,46,10,1,1
2026-06-11 00:00:00+00:00,18,4,0,0
2026-06-12 00:00:00+00:00,30,3,9,2
2026-06-13 00:00:00+00:00,16,2,2,1
