time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-31 00:00:00+00:00,0,0,3,1
2026-02-01 00:00:00+00:00,1,1,28,2
2026-02-02 00:00:00+00:00,2,1,30,5
2026-02-03 00:00:00+00:00,88,35,51,3
2026-02-04 00:00:00+00:00,27,10,9,3
2026-02-05 00:00:00+00:00,2,2,6,4
2026-02-06 00:00:00+00:00,0,0,6,4
2026-02-07 00:00:00+00:00,2,1,1,1
2026-02-08 00:00:00+00:00,0,0,1,1
2026-02-09 00:00:00+00:00,108,33,147,4
2026-02-10 00:00:00+00:00,68,21,41,5
2026-02-11 00:00:00+00:00,8,3,6,3
2026-02-12 00:00:00+00:00,23,11,85,3
2026-02-13 00:00:00+00:00,40,16,19,5
