time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-17 00:00:00+00:00,10,5,19.0,3.0
2025-02-18 00:00:00+00:00,13,3,2.0,2.0
2025-02-19 00:00:00+00:00,16,5,12.0,3.0
2025-02-20 00:00:00+00:00,7,2,3.0,2.0
2025-02-21 00:00:00+00:00,9,4,1.0,1.0
2025-02-22 00:00:00+00:00,7,1,,
2025-02-23 00:00:00+00:00,6,1,1.0,1.0
2025-02-24 00:00:00+00:00,25,5,82.0,5.0
2025-02-25 00:00:00+00:00,10,4,9.0,2.0
2025-02-26 00:00:00+00:00,11,2,16.0,3.0
2025-02-27 00:00:00+00:00,12,3,,
2025-02-28 00:00:00+00:00,7,2,8.0,3.0
2025-03-01 00:00:00+00:00,8,2,32.0,1.0
2025-03-02 00:00:00+00:00,7,2,1.0,1.0
