time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-06 00:00:00+00:00,8,3,3,1
2026-06-07 00:00:00+00:00,0,0,2,2
2026-06-08 00:00:00+00:00,267,53,77,5
2026-06-09 00:00:00+00:00,119,26,53,6
2026-06-10 00:00:00+00:00,46,10,1,1
2026-06-11 00:00:00+00:00,18,4,0,0
2026-06-12 00:00:00+00:00,30,3,9,2
2026-06-13 00:00:00+00:00,16,2,2,1
2026-06-14 00:00:00+00:00,34,7,1,1
2026-06-15 00:00:00+00:00,48,13,14,4
2026-06-16 00:00:00+00:00,68,7,2,1
2026-06-17 00:00:00+00:00,40,9,7,3
2026-06-18 00:00:00+00:00,16,4,1,1
2026-06-19 00:00:00+00:00,18,2,0,0
