url_path,views_total,views_unique
/cicsdev/cics-java-liberty-springboot-jcics,29,18
/cicsdev/cics-java-liberty-springboot-jcics/tree/main/com.ibm.cicsdev.springboot.jcics.app,10,4
/cicsdev/cics-java-liberty-springboot-jcics/tree/main,9,1
/cicsdev/cics-java-liberty-springboot-jcics/blob/main/pom.xml,7,5
/cicsdev/cics-java-liberty-springboot-jcics/blob/main/settings.gradle,5,2
/cicsdev/cics-java-liberty-springboot-jcics/blob/main/build.gradle,4,4
/cicsdev/cics-java-liberty-springboot-jcics/tree/main/com.ibm.cicsdev.springboot.jcics.app/src/main,3,3
/cicsdev/cics-java-liberty-springboot-jcics/tree/main/com.ibm.cicsdev.springboot.jcics.app/src/main/java/com/ibm/cicsdev/springboot/jcics,3,3
/cicsdev/cics-java-liberty-springboot-jcics/branches,3,2
/cicsdev/cics-java-liberty-springboot-jcics/blob/main/com.ibm.cicsdev.springboot.jcics.app/build.gradle,3,1
