time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-05 00:00:00+00:00,13,1,1,1
2026-07-06 00:00:00+00:00,13,1,1,1
2026-07-07 00:00:00+00:00,52,5,6,2
2026-07-08 00:00:00+00:00,95,13,38,7
2026-07-09 00:00:00+00:00,18,3,6,1
2026-07-10 00:00:00+00:00,31,2,2,2
2026-07-11 00:00:00+00:00,5,4,1,1
2026-07-12 00:00:00+00:00,1,1,0,0
2026-07-13 00:00:00+00:00,3,3,4,2
2026-07-14 00:00:00+00:00,4,4,3,1
2026-07-15 00:00:00+00:00,86,14,10,1
2026-07-16 00:00:00+00:00,55,13,3,2
2026-07-17 00:00:00+00:00,40,7,8,3
2026-07-18 00:00:00+00:00,4,3,50,2
