time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-01 00:00:00+00:00,9,4,64,15
2026-04-02 00:00:00+00:00,13,5,39,22
2026-04-03 00:00:00+00:00,16,8,63,13
2026-04-04 00:00:00+00:00,0,0,1,1
2026-04-05 00:00:00+00:00,4,2,8,5
2026-04-06 00:00:00+00:00,6,6,89,14
2026-04-07 00:00:00+00:00,6,6,27,11
2026-04-08 00:00:00+00:00,2,2,71,15
2026-04-09 00:00:00+00:00,9,5,32,12
2026-04-10 00:00:00+00:00,5,5,47,13
2026-04-11 00:00:00+00:00,5,4,19,5
2026-04-12 00:00:00+00:00,2,2,8,3
2026-04-13 00:00:00+00:00,3,3,52,11
2026-04-14 00:00:00+00:00,6,4,66,17
