time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-28 00:00:00+00:00,19,7,40,16
2026-05-29 00:00:00+00:00,8,8,54,10
2026-05-30 00:00:00+00:00,3,3,15,3
2026-05-31 00:00:00+00:00,2,2,42,9
2026-06-01 00:00:00+00:00,7,5,14,6
2026-06-02 00:00:00+00:00,9,6,23,7
2026-06-03 00:00:00+00:00,7,5,57,14
2026-06-04 00:00:00+00:00,1,1,13,7
2026-06-05 00:00:00+00:00,2,2,34,11
2026-06-06 00:00:00+00:00,4,4,5,1
2026-06-07 00:00:00+00:00,6,3,2,2
2026-06-08 00:00:00+00:00,554,6,19,11
2026-06-09 00:00:00+00:00,703,4,58,13
2026-06-10 00:00:00+00:00,20,11,41,13
