referrer,views_total,views_unique
Google,51,15
ibm.com,11,4
github.com,9,2
github.gwd.broadcom.net,9,1
statics.teams.cdn.office.net,5,2
DuckDuckGo,2,1
github.ibm.com,1,1
livingmainframe.atlassian.net,1,1
