referrer,views_total,views_unique
Google,99,18
ibm.com,83,5
Bing,37,9
mail.google.com,21,1
statics.teams.cdn.office.net,20,2
github.com,5,2
developer.ibm.com,3,1
github.ibm.com,2,1
ph.search.yahoo.com,1,1
