time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-07 00:00:00+00:00,,,40,7
2025-08-08 00:00:00+00:00,1.0,1.0,22,8
2025-08-09 00:00:00+00:00,1.0,1.0,3,2
2025-08-10 00:00:00+00:00,,,32,3
2025-08-11 00:00:00+00:00,,,60,14
2025-08-12 00:00:00+00:00,,,60,13
2025-08-13 00:00:00+00:00,,,56,10
2025-08-14 00:00:00+00:00,,,46,12
2025-08-15 00:00:00+00:00,,,12,5
2025-08-16 00:00:00+00:00,,,4,3
2025-08-17 00:00:00+00:00,,,95,1
2025-08-18 00:00:00+00:00,,,29,10
2025-08-19 00:00:00+00:00,,,29,9
2025-08-20 00:00:00+00:00,,,11,4
