url_path,views_total,views_unique
/cicsdev/cics-genapp,195,126
/cicsdev/cics-genapp/tree/main/base,105,60
/cicsdev/cics-genapp/tree/main/base/src,63,42
/cicsdev/cics-genapp/tree/main,38,23
/cicsdev/cics-genapp/tree/main/base/cntl,16,10
/cicsdev/cics-genapp/blob/main/base/src/lgacdb01.cbl,12,11
/cicsdev/cics-genapp/blob/main/base/Architecture.md,11,8
/cicsdev/cics-genapp/blob/main/base/src/lgacvs01.cbl,11,6
/cicsdev/cics-genapp/blob/main/base/src/lgacus01.cbl,11,4
/cicsdev/cics-genapp/tree/main/base/data,10,8
