time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-16 00:00:00+00:00,13,5,19,12
2026-06-17 00:00:00+00:00,4,1,6,4
2026-06-18 00:00:00+00:00,3,3,26,7
2026-06-19 00:00:00+00:00,14,11,35,9
2026-06-20 00:00:00+00:00,5,2,18,4
2026-06-21 00:00:00+00:00,3,3,2,1
2026-06-22 00:00:00+00:00,4,4,45,11
2026-06-23 00:00:00+00:00,6,6,27,8
2026-06-24 00:00:00+00:00,7,5,36,18
2026-06-25 00:00:00+00:00,2,2,86,18
2026-06-26 00:00:00+00:00,6,6,47,18
2026-06-27 00:00:00+00:00,2,2,34,5
2026-06-28 00:00:00+00:00,2,2,51,2
2026-06-29 00:00:00+00:00,6,4,15,8
