referrer,views_total,views_unique
Google,278,23
Bing,32,5
github.com,18,2
ibm.com,15,4
statics.teams.cdn.office.net,11,1
DuckDuckGo,3,1
cloudframe.atlassian.net,2,1
github.ibm.com,1,1
cicsdev.github.io,1,1
