url_path,views_total,views_unique
/cicsdev/cics-genapp,91,52
/cicsdev/cics-genapp/tree/main/base,70,37
/cicsdev/cics-genapp/tree/main/base/src,56,31
/cicsdev/cics-genapp/blob/main/base/src/lgacdb01.cbl,39,16
/cicsdev/cics-genapp/blob/main/base/Installation.md,24,7
/cicsdev/cics-genapp/tree/main,20,12
/cicsdev/cics-genapp/blob/main/base/src/lgacdb02.cbl,16,9
/cicsdev/cics-genapp/blob/main/base/src/README.md,13,7
/cicsdev/cics-genapp/blob/main/base/src/lgtestc1.cbl,12,7
/cicsdev/cics-genapp/blob/main/base/Architecture.md,11,7
