time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-24 00:00:00+00:00,2,2,94,15
2026-03-25 00:00:00+00:00,4,3,95,28
2026-03-26 00:00:00+00:00,8,5,56,23
2026-03-27 00:00:00+00:00,7,7,39,15
2026-03-28 00:00:00+00:00,11,6,17,5
2026-03-29 00:00:00+00:00,13,7,40,13
2026-03-30 00:00:00+00:00,19,5,92,15
2026-03-31 00:00:00+00:00,5,3,51,13
2026-04-01 00:00:00+00:00,9,4,64,15
2026-04-02 00:00:00+00:00,13,5,39,22
2026-04-03 00:00:00+00:00,16,8,63,13
2026-04-04 00:00:00+00:00,0,0,1,1
2026-04-05 00:00:00+00:00,4,2,8,5
2026-04-06 00:00:00+00:00,6,6,89,14
