url_path,views_total,views_unique
/cicsdev/cics-async-api-redbooks,6,5
/cicsdev/cics-async-api-redbooks/tree/main/web-banking,5,3
/cicsdev/cics-async-api-redbooks/tree/main/web-banking/src,3,3
/cicsdev/cics-async-api-redbooks/tree/main,3,1
/cicsdev/cics-async-api-redbooks/blob/main/web-banking/etc/AccountServicesBundle/META-INF/cics.xml,2,2
/cicsdev/cics-async-api-redbooks/blob/main/web-banking/src/WEBHOME.cbl,2,2
/cicsdev/cics-async-api-redbooks/blob/main/web-banking/src/GETLOAN.cbl,2,1
/cicsdev/cics-async-api-redbooks/blob/main/web-banking/README.md,1,1
/cicsdev/cics-async-api-redbooks/blob/main/web-banking/etc/AccountServices/WebContent/CustomerAccounts.jsp,1,1
/cicsdev/cics-async-api-redbooks/blob/main/web-banking/etc/AccountServices/WebContent/META-INF/MANIFEST.MF,1,1
