url_path,views_total,views_unique
/cicsdev/cics-java-osgi-jdbc,7,1
/cicsdev/cics-java-osgi-jdbc/tree/cicsts/v6.1,6,1
/cicsdev/cics-java-osgi-jdbc/branches,2,1
/cicsdev/cics-java-osgi-jdbc/issues,2,1
/cicsdev/cics-java-osgi-jdbc/issues/24,2,1
/cicsdev/cics-java-osgi-jdbc/issues/new,2,1
/cicsdev/cics-java-osgi-jdbc/tree/cicsts/v6.1/.settings,2,1
/cicsdev/cics-java-osgi-jdbc/activity,1,1
/cicsdev/cics-java-osgi-jdbc/blob/cicsts/v6.1/etc/DFHCSD.txt,1,1
/cicsdev/cics-java-osgi-jdbc/tree/cicsts/v6.1/cics-java-osgi-jdbc-bundle,1,1
