time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-12 00:00:00+00:00,1,1,,
2025-12-16 00:00:00+00:00,1,1,,
2025-12-17 00:00:00+00:00,1,1,,
2025-12-21 00:00:00+00:00,1,1,,
2025-12-23 00:00:00+00:00,1,1,,
2025-12-24 00:00:00+00:00,1,1,,
