referrer,views_total,views_unique
Google,219,38
github.com,153,33
github.ibm.com,41,5
statics.teams.cdn.office.net,32,9
claude.ai,15,3
chatgpt.com,12,4
word-edit.officeapps.live.com,8,1
ibm.com,6,5
gitlabci-pages.exxeta.info,5,3
DuckDuckGo,4,1
