time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-17 00:00:00+00:00,6,4,138,28
2026-03-18 00:00:00+00:00,6,6,102,26
2026-03-19 00:00:00+00:00,2,2,54,22
2026-03-20 00:00:00+00:00,2,2,82,17
2026-03-21 00:00:00+00:00,6,5,21,6
2026-03-22 00:00:00+00:00,1,1,8,7
2026-03-23 00:00:00+00:00,13,5,126,22
2026-03-24 00:00:00+00:00,49,24,112,27
2026-03-25 00:00:00+00:00,24,12,104,27
2026-03-26 00:00:00+00:00,29,15,101,32
2026-03-27 00:00:00+00:00,12,8,64,20
2026-03-28 00:00:00+00:00,6,2,25,6
2026-03-29 00:00:00+00:00,7,5,19,10
2026-03-30 00:00:00+00:00,17,13,93,18
