referrer,views_total,views_unique
github.ibm.com,66,11
Google,42,14
statics.teams.cdn.office.net,37,8
github.com,34,9
gemini.google.com,13,1
developer.ibm.com,11,1
chatgpt.com,6,3
Bing,1,1
mantis.clerity.com,1,1
perplexity.ai,1,1
