referrer,views_total,views_unique
linkedin.com,309,107
Google,167,31
com.linkedin.android,128,42
github.com,128,30
statics.teams.cdn.office.net,32,7
github.ibm.com,31,3
chatgpt.com,22,4
Bing,8,5
DuckDuckGo,3,2
lnkd.in,2,2
