time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-28 00:00:00+00:00,6,5,59,27
2026-01-29 00:00:00+00:00,1,1,45,11
2026-01-30 00:00:00+00:00,1,1,45,11
2026-01-31 00:00:00+00:00,3,2,42,5
2026-02-01 00:00:00+00:00,1,1,4,3
2026-02-02 00:00:00+00:00,3,3,77,16
2026-02-03 00:00:00+00:00,10,6,40,20
2026-02-04 00:00:00+00:00,30,5,43,22
2026-02-05 00:00:00+00:00,3,2,47,17
2026-02-06 00:00:00+00:00,5,3,110,19
2026-02-07 00:00:00+00:00,3,2,3,2
2026-02-08 00:00:00+00:00,2,2,12,4
2026-02-09 00:00:00+00:00,3,3,76,21
2026-02-10 00:00:00+00:00,2,2,94,18
