time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-12 00:00:00+00:00,,,55,9
2024-12-13 00:00:00+00:00,,,67,2
2024-12-14 00:00:00+00:00,2.0,1.0,1,1
2024-12-15 00:00:00+00:00,,,7,2
2024-12-16 00:00:00+00:00,,,8,4
2024-12-17 00:00:00+00:00,1.0,1.0,4,2
2024-12-18 00:00:00+00:00,,,18,6
2024-12-19 00:00:00+00:00,,,49,4
2024-12-20 00:00:00+00:00,,,14,6
2024-12-21 00:00:00+00:00,3.0,2.0,1,1
2024-12-22 00:00:00+00:00,,,5,1
2024-12-23 00:00:00+00:00,,,24,8
2024-12-24 00:00:00+00:00,,,21,2
