referrer,views_total,views_unique
linkedin.com,301,105
com.linkedin.android,131,45
Google,131,28
github.com,85,17
chatgpt.com,56,6
l.messenger.com,6,1
Bing,5,4
DuckDuckGo,3,2
ibm.com,3,1
lnkd.in,2,2
