referrer,views_total,views_unique
github.com,128,32
Google,93,33
chatgpt.com,57,7
statics.teams.cdn.office.net,21,12
Bing,11,5
search.brave.com,9,1
github.ibm.com,6,3
gitlabci-pages.exxeta.info,3,2
perplexity.ai,3,1
word-edit.officeapps.live.com,1,1
