time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-21 00:00:00+00:00,,,23,4
2025-01-22 00:00:00+00:00,,,42,15
2025-01-23 00:00:00+00:00,,,47,16
2025-01-24 00:00:00+00:00,,,34,8
2025-01-25 00:00:00+00:00,2.0,1.0,19,2
2025-01-26 00:00:00+00:00,,,11,3
2025-01-27 00:00:00+00:00,,,63,12
2025-01-28 00:00:00+00:00,,,75,8
2025-01-29 00:00:00+00:00,,,35,9
2025-01-30 00:00:00+00:00,2.0,2.0,50,12
2025-01-31 00:00:00+00:00,,,13,9
2025-02-01 00:00:00+00:00,2.0,1.0,32,2
2025-02-03 00:00:00+00:00,1.0,1.0,45,9
