referrer,views_total,views_unique
github.com,293,36
Google,142,46
chatgpt.com,54,8
Bing,39,8
statics.teams.cdn.office.net,30,14
github.ibm.com,6,3
claude.ai,2,1
aws.amazon.com,1,1
perplexity.ai,1,1
