url_path,views_total,views_unique
/cicsdev/cics-java-liberty-jaxws,8,3
/cicsdev/cics-java-liberty-jaxws/tree/cicsts/v6.1,6,3
/cicsdev/cics-java-liberty-jaxws/tree/main,6,2
/cicsdev/cics-java-liberty-jaxws/tree/main/com/ibm/cicsdev,6,1
/cicsdev/cics-java-liberty-jaxws/tree/main/com/ibm/cicsdev/bean,5,1
/cicsdev/cics-java-liberty-jaxws/tree/cicsts/v5.5,4,1
/cicsdev/cics-java-liberty-jaxws/tree/main/com/ibm/cicsdev/ws,4,1
/cicsdev/cics-java-liberty-jaxws/blob/main/blog.md,3,2
/cicsdev/cics-java-liberty-jaxws/actions,3,1
/cicsdev/cics-java-liberty-jaxws/pull/6,2,2
