url_path,views_total,views_unique
/cicsdev/cics-java-liberty-jaxws,29,9
/cicsdev/cics-java-liberty-jaxws/commits/main,8,2
/cicsdev/cics-java-liberty-jaxws/branches,7,2
/cicsdev/cics-java-liberty-jaxws/fork,7,1
/cicsdev/cics-java-liberty-jaxws/commit/1fca765523a3ba2b99ea4d3f5739632ad4ef293d,6,1
/cicsdev/cics-java-liberty-jaxws/pulls,5,2
/cicsdev/cics-java-liberty-jaxws/commit/c7f339e22c8e75b6fd29b5ff48410dc5add372f5,3,1
/cicsdev/cics-java-liberty-jaxws/pull/1,2,2
/cicsdev/cics-java-liberty-jaxws/pull/3,2,2
/cicsdev/cics-java-liberty-jaxws/commit/c54e84ad087b358fa18c94402f784b84130f427c,2,1
