url_path,views_total,views_unique
/cicsdev/cics-java-liberty-restapp-ext,24,6
/cicsdev/cics-java-liberty-restapp-ext/tree/repo-build,20,2
/cicsdev/cics-java-liberty-restapp-ext/pull/15,6,4
/cicsdev/cics-java-liberty-restappext,5,2
/cicsdev/cics-java-liberty-restapp-ext/tree/main,5,2
/cicsdev/cics-java-liberty-restapp-ext/branches,5,1
/cicsdev/cics-java-liberty-restapp-ext/blob/main/GettingStarted.md,4,2
/cicsdev/cics-java-liberty-restappext/pull/15,4,2
/cicsdev/cics-java-liberty-restapp-ext/blob/repo-build/GettingStarted.md,4,1
/cicsdev/cics-java-liberty-restapp-ext/blob/repo-build/RunningJAXRS.md,4,1
