url_path,views_total,views_unique
/cicsdev/cics-java-liberty-restapp-ext,23,6
/cicsdev/cics-java-liberty-restapp-ext/tree/repo-build,20,2
/cicsdev/cics-java-liberty-restappext,10,5
/cicsdev/cics-java-liberty-restappext/pull/15,7,3
/cicsdev/cics-java-liberty-restapp-ext/pull/15,6,4
/cicsdev/cics-java-liberty-restappext/blob/main/RunningJAXRS.md,5,2
/cicsdev/cics-java-liberty-restapp-ext/tree/main,5,2
/cicsdev/cics-java-liberty-restappext/tree/main,5,2
/cicsdev/cics-java-liberty-restapp-ext/branches,5,1
/cicsdev/cics-java-liberty-restappext/tree/main/src/Java/com/ibm/cicsdev/restappext,5,1
