url_path,views_total,views_unique
/cicsdev/blog-cics-java-mq-jms-osgi,10,3
/cicsdev/blog-cics-java-mq-jms-osgi/blob/main/blog.md,8,2
/cicsdev/blog-cics-java-mq-jms-osgi/blob/main/README.md,7,3
/cicsdev/blog-cics-java-mq-jms-osgi/issues,3,2
/cicsdev/blog-cics-java-mq-jms-osgi/issues/1,3,2
/cicsdev/blog-cics-java-mq-jms-osgi/blob/main/MAINTAINERS.md,3,1
/cicsdev/blog-cics-java-mq-jms-osgi/pull/4,2,1
/cicsdev/blog-cics-java-mq-jms-osgi/blob/main/blog-graphics/dis-ctx.png,1,1
/cicsdev/blog-cics-java-mq-jms-osgi/branches,1,1
/cicsdev/blog-cics-java-mq-jms-osgi/compare/main...jt-nti:archive-repo,1,1
