time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-07 00:00:00+00:00,4.0,4.0,,
2025-09-12 00:00:00+00:00,,,9.0,1.0
2025-09-13 00:00:00+00:00,,,5.0,1.0
2025-09-16 00:00:00+00:00,1.0,1.0,,
2025-09-17 00:00:00+00:00,1.0,1.0,,
